,id,kudos,tag17,tag1,tag9,tag121,tag20845,tag38,tag20952,tag1461,tag1462,tag20991
3988,8627392,4903.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3989,6103495,4902.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3990,3942424,4901.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3991,870860,4901.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3992,879841,4901.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3993,10735509,4900.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3994,580264,4900.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3995,720487,4898.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
3996,151212,4897.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3997,14091123,4896.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3998,9237575,4894.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3999,21741133,4893.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,22094254,4893.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4001,12074169,4892.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4002,15004280,4892.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4003,3150752,4891.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4004,10501134,4891.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4005,14711856,4890.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4006,8083003,4890.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4007,7573159,4889.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4008,15260055,4889.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4009,12252606,4888.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4010,5893291,4888.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4011,17027943,4888.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4012,4643274,4887.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4013,13627122,4887.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4014,615118,4886.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4015,5064139,4886.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
4016,4725518,4886.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4017,1514561,4885.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
4018,7596163,4885.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4019,6933790,4883.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4020,12448572,4882.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4021,18018863,4882.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4022,526269,4882.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4023,1704344,4881.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4024,16678159,4881.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4025,15339771,4880.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4026,4387346,4879.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4027,3476975,4879.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
4028,6848920,4879.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4029,555479,4879.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4030,8892871,4878.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4031,6962608,4877.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4032,10850334,4876.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4033,4640358,4876.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4034,5028493,4876.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4035,1015782,4876.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4036,467529,4876.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4037,3177935,4875.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4038,6828343,4875.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4039,11911782,4874.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4040,15986930,4874.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4041,6276658,4874.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4042,16357694,4874.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4043,4012402,4873.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4044,20983028,4873.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4045,2280681,4872.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4046,20714669,4872.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4047,6861883,4871.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4048,13223616,4871.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4049,3121256,4870.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4050,12657330,4869.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4051,10504851,4869.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4052,6146473,4867.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4053,4689206,4867.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4054,5784607,4867.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4055,4112260,4867.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4056,2173386,4866.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
4057,315418,4865.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,3551444,4864.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4059,1150896,4864.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4060,1073635,4864.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4061,6528892,4863.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4062,5297843,4863.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4064,554771,4863.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4065,8628124,4862.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4066,5613874,4862.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4067,10665354,4862.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4068,20395261,4862.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4069,14535252,4861.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4070,585963,4861.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4071,3140567,4861.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4072,17079875,4860.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4073,1500494,4858.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4074,1826734,4858.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4075,7526773,4856.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4076,2814767,4856.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4077,14804646,4855.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4078,6913951,4855.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4079,3528809,4855.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4080,830730,4854.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4081,7110997,4854.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4082,9555170,4852.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4083,1759227,4852.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4084,12442128,4852.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4085,5712727,4852.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4086,403407,4852.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4087,3685287,4851.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4088,21175916,4851.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4089,11230212,4850.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4090,1088932,4849.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4091,6448738,4849.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4092,1014894,4849.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4093,2482181,4848.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4094,490991,4848.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4095,19705660,4848.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4096,909168,4847.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4097,5491907,4846.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4098,22004020,4846.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4099,13737969,4846.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,7651975,4845.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4101,8079550,4845.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4102,12374028,4844.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4103,8681479,4844.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4104,10672917,4844.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4105,520028,4843.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4106,14606424,4843.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4108,6322309,4843.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4109,813223,4842.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4110,1141067,4842.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4111,412889,4842.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4112,20532173,4842.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4113,8459995,4842.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4114,646824,4841.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4115,17959607,4840.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4116,13336833,4839.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
4117,1302670,4838.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4118,7297159,4838.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4119,539538,4838.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4120,19356901,4838.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4121,316429,4837.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4122,14938170,4836.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4123,5787346,4835.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4124,1780534,4835.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4125,7735726,4835.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4126,13388805,4835.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4127,11745168,4835.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4128,10515666,4833.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4129,10500978,4832.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4130,12053340,4832.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4131,13347495,4832.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4132,13339416,4831.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4133,14952782,4830.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4134,14949707,4830.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4135,5297936,4830.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4136,779087,4829.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4137,9124120,4829.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4138,17492990,4828.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4139,757965,4827.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4140,15651000,4827.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4141,7113583,4826.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4142,990555,4826.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4143,456474,4826.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4144,518303,4826.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4145,14664920,4825.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4146,7617793,4825.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4147,15494880,4824.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4148,33751,4824.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4149,5750101,4824.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4150,22039777,4823.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4151,6755974,4822.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4152,490589,4820.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4153,364050,4820.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4154,1110284,4820.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4155,11284644,4820.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4156,290464,4820.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4157,13142634,4820.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4158,17041973,4819.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4159,3121055,4819.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4160,2795669,4819.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4161,22521913,4818.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4162,845868,4817.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4163,10625355,4817.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4164,13348200,4817.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4165,3956503,4817.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4166,416094,4816.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4167,919375,4816.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4168,15644802,4815.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4170,10654647,4815.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4171,22681252,4814.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4172,411362,4814.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4173,966840,4813.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4174,16378163,4813.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4175,554770,4813.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4176,2469854,4813.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4177,508903,4813.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4178,457073,4812.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
4179,8376811,4812.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4180,12921051,4812.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4181,155647,4811.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4182,15465666,4811.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4183,11789445,4810.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4184,582199,4810.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4185,1687034,4810.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4186,12476252,4809.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4187,22613167,4809.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4188,527502,4808.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4189,3160361,4807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4190,11423601,4806.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4191,905795,4805.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
4192,8081395,4805.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4193,1115355,4804.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4194,17684303,4804.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4195,949340,4803.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4196,18041990,4802.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4197,3444353,4802.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4198,5813623,4801.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4199,10556902,4801.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,13182756,4800.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4201,491817,4799.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
4202,11596698,4798.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4203,4666485,4798.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4204,12914751,4798.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
4205,4524387,4797.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4206,4194519,4797.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4207,974231,4796.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4208,917284,4795.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4209,21047810,4795.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4210,877869,4795.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4211,534253,4794.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4212,11972517,4794.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4213,1039102,4793.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4214,401038,4792.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4215,334582,4792.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4216,16180205,4791.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4217,12860565,4790.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
4218,3509654,4790.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4219,14279739,4790.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4220,342562,4790.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4221,8685790,4789.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4222,11218701,4788.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4223,20180032,4788.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4224,13175427,4787.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4225,5103614,4787.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4226,2561423,4787.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4227,2534822,4786.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4228,646945,4786.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4229,871301,4785.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4230,2271921,4784.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4231,20216185,4784.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4232,5758276,4784.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4233,3696803,4784.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4234,1018539,4783.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4235,6862990,4783.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4236,887344,4782.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4237,6102868,4782.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4238,2067336,4782.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4239,14617211,4782.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4240,9979139,4781.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4241,1960890,4781.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4242,562292,4781.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4243,11998587,4781.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4244,9396056,4780.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4245,15676830,4780.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4246,477087,4780.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
4247,521920,4779.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
4248,20237998,4779.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4249,17966153,4778.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4250,8884927,4778.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4251,3717559,4778.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4252,4211259,4776.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4253,17707799,4776.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4254,3565826,4776.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
4255,10607157,4776.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4256,4064953,4776.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4257,5222753,4774.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4258,3468605,4774.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
4259,3482183,4773.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
